image_id,date,tile_id,lst,lat,lon,NDVI_mean,scene_id,cloud_cover_land
tile_r1_c0_2022-01-10,2022-01-10,tile_r1_c0,30.562933942837045,12.954998658459024,80.1125000000113,0.544246922353675,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r1_c1_2022-03-31,2022-03-31,tile_r1_c1,42.84077687870489,12.954998658460982,80.13749999999109,0.3022575586612531,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r1_c1_2022-10-25,2022-10-25,tile_r1_c1,38.74143838833411,12.954998658460982,80.13749999999109,0.3962382558715993,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r1_c1_2022-05-26,2022-05-26,tile_r1_c1,44.56446138567312,12.954998658460982,80.13749999999109,0.336126769777292,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r1_c1_2022-09-23,2022-09-23,tile_r1_c1,46.14972855577429,12.954998658460982,80.13749999999109,0.3778140191155039,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r1_c1_2022-06-03,2022-06-03,tile_r1_c1,52.14038863863666,12.954998658460982,80.13749999999109,0.3159151762495653,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r1_c1_2022-08-22,2022-08-22,tile_r1_c1,45.209259156832495,12.954998658460982,80.13749999999109,0.382611782771151,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r1_c1_2022-02-03,2022-02-03,tile_r1_c1,32.74324675533434,12.954998658460982,80.13749999999109,0.3715964219971623,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r1_c1_2022-12-28,2022-12-28,tile_r1_c1,33.462334291491835,12.954998658460982,80.13749999999109,0.4035183705266169,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r1_c1_2022-05-02,2022-05-02,tile_r1_c1,34.11478885436426,12.954998658460982,80.13749999999109,0.3066850556540267,LC09_L2SP_142051_20220502_20230418_02_T1,19.23
tile_r1_c1_2022-01-10,2022-01-10,tile_r1_c1,32.260618371598234,12.954998658460982,80.13749999999109,0.4097363043675708,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r1_c2_2022-03-31,2022-03-31,tile_r1_c2,41.994256010281646,12.954998658460616,80.16249999999047,0.349030704345748,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r1_c2_2022-10-25,2022-10-25,tile_r1_c2,37.119243454823305,12.954998658460616,80.16249999999047,0.495677334696834,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r1_c2_2022-05-26,2022-05-26,tile_r1_c2,44.20396527778635,12.954998658460616,80.16249999999047,0.3851092514783771,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r1_c2_2022-09-23,2022-09-23,tile_r1_c2,43.92319153482909,12.954998658460616,80.16249999999047,0.4797769465246263,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r1_c2_2022-06-03,2022-06-03,tile_r1_c2,51.0605223314456,12.954998658460616,80.16249999999047,0.3587893203838218,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r1_c2_2022-08-22,2022-08-22,tile_r1_c2,43.94228519083983,12.954998658460616,80.16249999999047,0.4684432932739056,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r1_c2_2022-02-03,2022-02-03,tile_r1_c2,31.39989110340257,12.954998658460616,80.16249999999047,0.4312023850499876,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r1_c2_2022-12-28,2022-12-28,tile_r1_c2,32.23332477935339,12.954998658460616,80.16249999999047,0.5052464450752264,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r1_c2_2022-05-02,2022-05-02,tile_r1_c2,36.74049611183324,12.954998658460616,80.16249999999047,0.3359832744944632,LC09_L2SP_142051_20220502_20230418_02_T1,19.23
tile_r1_c2_2022-01-10,2022-01-10,tile_r1_c2,31.33176093295484,12.954998658460616,80.16249999999047,0.5082726000693792,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r1_c3_2022-03-31,2022-03-31,tile_r1_c3,42.41554300580354,12.954998658460813,80.18750000000513,0.3000484578373203,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r1_c3_2022-10-25,2022-10-25,tile_r1_c3,37.85920669914101,12.954998658460813,80.18750000000513,0.400664087425928,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r1_c3_2022-05-26,2022-05-26,tile_r1_c3,44.52405716120399,12.954998658460813,80.18750000000513,0.319927966156447,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r1_c3_2022-09-23,2022-09-23,tile_r1_c3,45.1766474351667,12.954998658460813,80.18750000000513,0.3837904542646518,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r1_c3_2022-06-03,2022-06-03,tile_r1_c3,52.35674888351007,12.954998658460813,80.18750000000513,0.3012576288429945,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r1_c3_2022-08-22,2022-08-22,tile_r1_c3,44.34998394091907,12.954998658460813,80.18750000000513,0.3811642336712819,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r1_c3_2022-02-03,2022-02-03,tile_r1_c3,31.389281777561678,12.954998658460813,80.18750000000513,0.3667690806529063,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r1_c3_2022-12-28,2022-12-28,tile_r1_c3,33.269360394634795,12.954998658460813,80.18750000000513,0.3840360591839707,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r1_c3_2022-05-02,2022-05-02,tile_r1_c3,33.7722397327936,12.954998658460813,80.18750000000513,0.3271261285514763,LC09_L2SP_142051_20220502_20230418_02_T1,19.23
tile_r1_c3_2022-01-10,2022-01-10,tile_r1_c3,32.247314727016416,12.954998658460813,80.18750000000513,0.3781971221026861,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
tile_r1_c4_2022-03-31,2022-03-31,tile_r1_c4,42.23786278607788,12.954998658458743,80.21249999999227,0.3315634944435577,LC09_L2SP_142051_20220331_20230423_02_T1,0.06
tile_r1_c4_2022-10-25,2022-10-25,tile_r1_c4,37.48104876471624,12.954998658458743,80.21249999999227,0.4174020523008828,LC09_L2SP_142051_20221025_20230324_02_T1,0.23
tile_r1_c4_2022-05-26,2022-05-26,tile_r1_c4,44.19991010247959,12.954998658458743,80.21249999999227,0.3404997913278527,LC08_L2SP_142051_20220526_20220602_02_T1,0.69
tile_r1_c4_2022-09-23,2022-09-23,tile_r1_c4,44.31411773170654,12.954998658458743,80.21249999999227,0.399626453702988,LC09_L2SP_142051_20220923_20230328_02_T1,1.2
tile_r1_c4_2022-06-03,2022-06-03,tile_r1_c4,53.16818930984041,12.954998658458743,80.21249999999227,0.3207213820083823,LC09_L2SP_142051_20220603_20230414_02_T1,1.24
tile_r1_c4_2022-08-22,2022-08-22,tile_r1_c4,43.2089777288509,12.954998658458743,80.21249999999227,0.399977389327397,LC09_L2SP_142051_20220822_20230401_02_T1,4.36
tile_r1_c4_2022-02-03,2022-02-03,tile_r1_c4,31.520586286037183,12.954998658458743,80.21249999999227,0.3767480710840467,LC08_L2SP_142051_20220203_20220212_02_T1,16.48
tile_r1_c4_2022-12-28,2022-12-28,tile_r1_c4,33.61908529947501,12.954998658458743,80.21249999999227,0.4025788987068445,LC09_L2SP_142051_20221228_20230316_02_T1,18.06
tile_r1_c4_2022-05-02,2022-05-02,tile_r1_c4,34.2664340172206,12.954998658458743,80.21249999999227,0.3734871891669162,LC09_L2SP_142051_20220502_20230418_02_T1,19.23
tile_r1_c4_2022-01-10,2022-01-10,tile_r1_c4,33.643363440085615,12.954998658458743,80.21249999999227,0.3409388490603644,LC09_L2SP_142051_20220110_20230502_02_T1,19.39
